Student_Number,Matric_Aggregate_Group,FTENab,Matric_Status_Code,Age_Group,Race,Gender,Home_Language,Employment,Magisterial_District,Region,Class
12731201,1001_1050,T,SENR,29_34     ,African,M,ISINDEBELE,Employed,MIDDELBURG (Mphumalanga),North Eastern,1.0
12731638,1201_1300,F,DEGR,22_23     ,African,F,ENGLISH,Unemployed,GERMISTON,Gauteng,1.0
14638198,0000_0000,T,DEGR,26_28     ,African,M,ENGLISH,Unemployed,BOKSBURG,Gauteng,1.0
14638767,0000_0000,F,DEGR,18_19     ,African,M,ENGLISH,Unemployed,JOHANNESBURG,Gauteng,1.0
46272717,1101_1150,F,MATR,29_34     ,African,F,ISIZULU,Unemployed,JOHANNESBURG,Gauteng,1.0
46364201,0951_1000,F,DIPL,29_34     ,African,M,ISIXHOSA,Employed,JOHANNESBURG,Gauteng,1.0
13036887,0901_0950,T,DEGR,20_21     ,African,M,NORTHERN SOTHO,Employed,PIETERSBURG,North Eastern,1.0
14268401,1201_1300,T,DEGR,29_34     ,African,F,ISIZULU,Employed,ALBERTON,Gauteng,1.0
13475996,1301_1400,T,DEGR,24_25     ,African,F,ISIZULU,Employed,HIGHVELD RIDGE,North Eastern,1.0
46392709,1301_1400,F,DEGR,29_34     ,African,F,ISIZULU,Employed,UMZINTO,KwaZulu-Natal,1.0
46475553,0851_0900,T,MATR,29_34     ,African,M,SISWATI,Employed,KEMPTON PARK,Gauteng,1.0
12735935,1401_3000,T,DEGR,24_25     ,Indian,F,ENGLISH,Employed,VEREENIGING,Gauteng,1.0
12739647,1201_1300,T,DEGR,24_25     ,African,F,TSHIVENDA,Unemployed,DZANANI,North Eastern,1.0
13967627,0000_0000,F,DEGR,20_21     ,African,F,NORTHERN SOTHO,Unemployed,MOKOPANE,North Eastern,1.0
14642422,1301_1400,F,DEGR,20_21     ,White,M,ENGLISH,Unemployed,GERMISTON,Gauteng,1.0
14646069,0000_0000,T,DEGR,24_25     ,White,F,ENGLISH,Employed,Unknown,Unknown,1.0
12743539,0000_0000,T,DEGR,29_34     ,White,M,ENGLISH,Employed,ALBERTON,Gauteng,1.0
13039495,1201_1300,T,DEGR,24_25     ,African,M,TSHIVENDA,Employed,THOHOYANDOU,North Eastern,1.0
13979765,0000_0000,F,DEGR,18_19     ,Indian,M,ENGLISH,Unemployed,NEW HANOVER,KwaZulu-Natal,1.0
46728613,0000_0000,T,KWAL,41_50     ,African,M,NAMA,Employed,Unknown,Unknown,1.0
13045301,0000_0000,T,KWAL,26_28     ,African,M,OTHER AFRICAN LANGUAGES,Employed,Unknown,Unknown,1.0
13046502,0000_0000,F,DEGR,24_25     ,African,F,SESOTHO,Unemployed,NEBO,North Eastern,1.0
13982383,0000_0000,T,DEGR,26_28     ,African,F,ISIXHOSA,Employed,KUILS RIVER,Western Cape,1.0
46883411,1401_3000,F,MATR,35_40     ,Indian,M,ENGLISH,Employed,BOKSBURG,Gauteng,1.0
46915138,1401_3000,T,MATR,35_40     ,White,F,ENGLISH,Employed,PIETERMARITZBURG,KwaZulu-Natal,1.0
46920452,1151_1200,F,DEGR,29_34     ,African,M,NORTHERN SOTHO,Employed,GROBLERSDAL,North Eastern,1.0
46991519,0901_0950,F,DIPL,29_34     ,African,F,NORTHERN SOTHO,Employed,SEKHUKHUNELAND,North Eastern,1.0
13048470,0000_0000,T,DEGR,24_25     ,Other / Non disclosure,M,ENGLISH,Employed,EAST LONDON,Eastern Cape,1.0
47112993,0801_0850,F,HCER,29_34     ,African,F,SISWATI,Unemployed,ALBERTON,Gauteng,1.0
47201333,0951_1000,T,SENR,35_40     ,African,F,ISIXHOSA,Employed,RANDBURG,Gauteng,1.0
13990513,1151_1200,T,DEGR,24_25     ,White,M,AFR/ENG,Employed,RANDBURG,Gauteng,1.0
13991652,1151_1200,T,DEGR,22_23     ,African,F,SESOTHO,Employed,DURBAN,KwaZulu-Natal,1.0
47445453,1051_1100,F,DIPL,29_34     ,African,F,ISIZULU,Unemployed,DURBAN,KwaZulu-Natal,1.0
14652306,1301_1400,T,MATR,29_34     ,African,M,ENGLISH,Employed,RANDBURG,Gauteng,1.0
14654754,0000_0000,T,DEGR,26_28     ,African,F,ISIXHOSA,Unemployed,KEMPTON PARK,Gauteng,1.0
14271181,0801_0850,T,HCER,29_34     ,African,M,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1.0
14271809,1301_1400,T,DEGR,26_28     ,African,M,TSHIVENDA,Employed,THOHOYANDOU,North Eastern,1.0
13479037,1101_1150,F,DEGR,20_21     ,Indian,F,ENGLISH,Unemployed,DURBAN,KwaZulu-Natal,1.0
14655785,1301_1400,T,DEGR,24_25     ,African,F,NORTHERN SOTHO,Employed,SENWABARWANA,North Eastern,1.0
14656180,1151_1200,T,DEGR,24_25     ,African,M,ENGLISH,Employed,VEREENIGING,Gauteng,1.0
14656226,1301_1400,F,DEGR,26_28     ,African,F,ISIZULU,Employed,LOWER UMFOLOZI,KwaZulu-Natal,1.0
13996303,0901_0950,F,DIPL,20_21     ,African,F,SETSWANA,Unemployed,DELAREYVILLE,Midlands,1.0
14278345,0000_0000,F,DEGR,18_19     ,White,M,ENGLISH,Unemployed,PINETOWN,KwaZulu-Natal,1.0
14278461,0000_0000,T,DEGR,18_19     ,Coloured,M,ENGLISH,Unemployed,PINETOWN,KwaZulu-Natal,1.0
13481891,1201_1300,T,DEGR,26_28     ,African,F,SISWATI,Employed,PRETORIA,Gauteng,1.0
13998867,1201_1300,T,DEGR,20_21     ,African,M,ISIZULU,Student,ESHOWE,KwaZulu-Natal,1.0
13060087,0000_0000,F,DIPL,20_21     ,African,M,ISIZULU,Unemployed,JOHANNESBURG,Gauteng,1.0
14659373,0000_0000,T,DEGR,22_23     ,Indian,M,ENGLISH,Unemployed,PRETORIA,Gauteng,1.0
13488160,1001_1050,T,DEGR,26_28     ,African,F,SETSWANA,Unemployed,GARANKUWA,Midlands,1.0
13489369,1101_1150,T,DEGR,22_23     ,Indian,F,ENGLISH,Unemployed,PRETORIA,Gauteng,1.0
13489687,1301_1400,F,DEGR,20_21     ,White,M,ENGLISH,Unemployed,KEMPTON PARK,Gauteng,1.0
13061865,0000_0000,F,DEGR,22_23     ,African,F,ISIXHOSA,Unemployed,UITENHAGE,Eastern Cape,1.0
14282102,1301_1400,T,DEGR,20_21     ,Coloured,F,ENGLISH,Employed,DURBAN,KwaZulu-Natal,1.0
14004385,0801_0850,T,DEGR,29_34     ,African,M,SESOTHO,Employed,PRETORIA,Gauteng,1.0
12759745,1301_1400,T,DEGR,24_25     ,African,M,XITSONGA,Unemployed,SOSHANGUWE,Gauteng,1.0
13489849,1151_1200,F,DEGR,24_25     ,African,M,NORTHERN SOTHO,Unemployed,PIETERSBURG,North Eastern,1.0
13491479,1201_1300,T,DEGR,20_21     ,White,M,ENGLISH,Employed,PRETORIA,Gauteng,1.0
13491708,1201_1300,T,DEGR,26_28     ,African,F,ISIZULU,Employed,HLABISA,KwaZulu-Natal,1.0
14285783,1301_1400,T,DEGR,26_28     ,Coloured,F,ENGLISH,Employed,BELLVILLE,Western Cape,1.0
13064384,1051_1100,F,DEGR,20_21     ,African,F,ISIXHOSA,Unemployed,JOHANNESBURG,Gauteng,1.0
13064530,0901_0950,F,DEGR,20_21     ,African,M,OTHER AFRICAN LANGUAGES,Unemployed,BOKSBURG,Gauteng,1.0
13065526,1101_1150,F,DIPL,26_28     ,African,M,ISIZULU,Unemployed,MTUNZINI,KwaZulu-Natal,1.0
14006167,0000_0000,T,KWAL,29_34     ,African,F,TSHIVENDA,Employed,PRETORIA,Gauteng,1.0
14006256,0000_0000,F,DEGR,20_21     ,White,M,ENGLISH,Student,GERMISTON,Gauteng,1.0
13492815,0901_0950,T,DEGR,20_21     ,Indian,M,ENGLISH,Unemployed,JOHANNESBURG,Gauteng,1.0
13496853,0000_0000,T,KWAL,24_25     ,African,F,SESOTHO,Employed,LADYBRAND,Midlands,1.0
14291635,0901_0950,T,DIPL,26_28     ,African,F,SESOTHO,Unemployed,VANDERBIJLPARK,Gauteng,1.0
14013832,1101_1150,T,DEGR,29_34     ,African,F,ISIZULU,Unemployed,MIDDELBURG (Mphumalanga),North Eastern,1.0
14013864,1151_1200,T,DEGR,29_34     ,White,M,ENGLISH,Employed,PRETORIA,Gauteng,1.0
14294920,0601_0800,T,DEGR,29_34     ,African,M,TSHIVENDA,Employed,HIGHVELD RIDGE,North Eastern,1.0
13501733,1151_1200,T,DEGR,26_28     ,African,M,SETSWANA,Employed,WONDERBOOM,Gauteng,1.0
14016677,1201_1300,T,DEGR,22_23     ,African,F,ISIXHOSA,Employed,MITCHELLS PLAIN,Western Cape,1.0
47990610,0001_0600,F,KWAL,29_34     ,African,F,ISIZULU,Employed,PINETOWN,KwaZulu-Natal,1.0
47996115,1301_1400,F,DEGR,26_28     ,African,M,ISIZULU,Employed,INANDA,KwaZulu-Natal,1.0
13080827,1201_1300,F,DEGR,24_25     ,White,M,AFRIKAANS,Employed,PRETORIA,Gauteng,1.0
14670989,1051_1100,T,DEGR,20_21     ,African,M,OTHER AFRICAN LANGUAGES,Unemployed,KEMPTON PARK,Gauteng,1.0
48148126,0000_0000,T,KWAL,35_40     ,African,M,SETSWANA,Employed,RANDBURG,Gauteng,1.0
13081858,0000_0000,F,DIPL,22_23     ,African,M,NORTHERN SOTHO,Unemployed,PRETORIA,Gauteng,1.0
14675654,1401_3000,F,MATR,29_34     ,White,F,ENGLISH,Employed,VEREENIGING,Gauteng,1.0
14676596,1201_1300,T,MATR,35_40     ,Indian,F,ENGLISH,Employed,DURBAN,KwaZulu-Natal,1.0
12772598,0000_0000,F,DEGR,20_21     ,African,M,NORTHERN SOTHO,Unemployed,WITBANK,North Eastern,1.0
12772989,0000_0000,T,DEGR,26_28     ,Coloured,M,AFRIKAANS,Employed,CALEDON,Western Cape,1.0
12773171,1101_1150,T,DEGR,20_21     ,White,M,AFR/ENG,Unemployed,KEMPTON PARK,Gauteng,1.0
12773651,0000_0000,F,DEGR,18_19     ,Indian,M,ENGLISH,Unemployed,NEWCASTLE,KwaZulu-Natal,1.0
13503706,1151_1200,T,DEGR,26_28     ,African,M,SISWATI,Unemployed,MAPULANENG,North Eastern,1.0
14301730,0001_0600,F,VOOR,26_28     ,African,M,SHONA,Unemployed,RANDBURG,Gauteng,1.0
48233123,1401_3000,T,MATR,35_40     ,African,M,SETSWANA,Employed,PRETORIA,Gauteng,1.0
14304958,1201_1300,T,DEGR,29_34     ,African,F,ISIZULU,Unemployed,PRETORIA,Gauteng,1.0
14306203,1201_1300,T,DEGR,26_28     ,African,M,ISIZULU,Employed,PRETORIA,Gauteng,1.0
48415070,0000_0000,F,DEGR,29_34     ,White,M,AFRIKAANS,Unemployed,LYDENBURG,North Eastern,1.0
12779080,1001_1050,F,DEGR,29_34     ,African,F,TSHIVENDA,Unemployed,ROODEPOORT,Gauteng,1.0
14025617,0000_0000,T,DEGR,29_34     ,African,F,XITSONGA,Employed,JOHANNESBURG,Gauteng,1.0
48476387,0901_0950,F,SENR,35_40     ,African,M,ISIZULU,Employed,HIGHVELD RIDGE,North Eastern,1.0
48501807,1101_1150,F,SENR,35_40     ,White,M,AFRIKAANS,Employed,PRETORIA,Gauteng,1.0
48590295,1101_1150,F,DEGR,29_34     ,African,F,NORTHERN SOTHO,Employed,WONDERBOOM,Gauteng,1.0
12782348,1101_1150,F,DIPL,26_28     ,African,M,NORTHERN SOTHO,Unemployed,NEBO,North Eastern,1.0
12783608,0951_1000,F,DIPL,24_25     ,African,M,ISIZULU,Unemployed,ESHOWE,KwaZulu-Natal,1.0
14031188,0951_1000,T,DIPL,26_28     ,African,F,ISIZULU,Employed,UMLAZI,KwaZulu-Natal,1.0
14031749,0801_0850,T,HCER,26_28     ,African,M,ISIZULU,Employed,HLABISA,KwaZulu-Natal,1.0
48713602,1101_1150,F,DEGR,29_34     ,Coloured,F,ENGLISH,Employed,PORT ELIZABETH,Eastern Cape,1.0
48895161,1051_1100,T,MATR,29_34     ,African,F,ISIZULU,Employed,JOHANNESBURG,Gauteng,1.0
12789296,1151_1200,T,DEGR,26_28     ,African,F,NORTHERN SOTHO,Employed,NELSPRUIT,North Eastern,1.0
12790693,1151_1200,T,DEGR,29_34     ,African,M,SISWATI,Employed,JOHANNESBURG,Gauteng,1.0
13089681,0801_0850,F,DIPL,24_25     ,African,M,ISIZULU,Unemployed,SPRINGS,Gauteng,1.0
13090892,0000_0000,T,KWAL,35_40     ,African,M,OTHER AFRICAN LANGUAGES,Employed,Unknown,Unknown,1.0
13509564,1101_1150,T,DEGR,24_25     ,African,M,NORTHERN SOTHO,Unemployed,GERMISTON,Gauteng,1.0
14311582,1051_1100,T,DEGR,24_25     ,Indian,F,ENGLISH,Employed,DURBAN,KwaZulu-Natal,1.0
14312918,1151_1200,T,VOOR,29_34     ,White,M,ENGLISH,Employed,PRETORIA,Gauteng,1.0
13514700,1301_1400,T,DEGR,20_21     ,African,F,ENGLISH,Unemployed,VEREENIGING,Gauteng,1.0
12796713,1101_1150,T,DEGR,22_23     ,African,M,NORTHERN SOTHO,Unemployed,MOKOPANE,North Eastern,1.0
13516994,1201_1300,F,DEGR,20_21     ,African,M,ENGLISH,Employed,KRUGERSDORP,Gauteng,1.0
13518296,1301_1400,T,MATR,29_34     ,African,F,ISIZULU,Employed,UMLAZI,KwaZulu-Natal,1.0
13518598,1201_1300,T,DEGR,24_25     ,African,M,ISIZULU,Employed,NONGOMA,KwaZulu-Natal,1.0
14677959,1301_1400,F,DEGR,20_21     ,African,M,ENGLISH,Unemployed,KRUGERSDORP,Gauteng,1.0
14681762,1201_1300,T,DEGR,26_28     ,African,F,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1.0
14045634,1101_1150,T,DEGR,24_25     ,Indian,M,ENGLISH,Employed,RANDBURG,Gauteng,1.0
13519276,1301_1400,T,DEGR,24_25     ,African,M,ISIZULU,Employed,PINETOWN,KwaZulu-Natal,1.0
13520382,0001_0600,T,MATR,26_28     ,African,F,ENGLISH,Employed,PIET RETIEF,North Eastern,1.0
13097692,1301_1400,T,MATR,29_34     ,African,M,ISIZULU,Employed,BENONI,Gauteng,1.0
14684386,0000_0000,T,DEGR,26_28     ,Indian,F,ENGLISH,Unemployed,BRAKPAN,Gauteng,1.0
14685830,0000_0000,T,DEGR,26_28     ,African,F,SETSWANA,Employed,POSTMASBURG,Midlands,1.0
14316705,0000_0000,T,DEGR,20_21     ,African,M,ENGLISH,Student,DURBAN,KwaZulu-Natal,1.0
13101452,1001_1050,T,DEGR,24_25     ,African,M,NORTHERN SOTHO,Unemployed,JOHANNESBURG,Gauteng,1.0
13101476,0951_1000,T,MATR,29_34     ,African,M,NORTHERN SOTHO,Employed,PRETORIA,Gauteng,1.0
14686885,0000_0000,F,DEGR,24_25     ,Coloured,M,ENGLISH,Employed,STRAND,Western Cape,1.0
14050320,1201_1300,T,DEGR,26_28     ,African,F,ISIZULU,Employed,ESTCOURT,KwaZulu-Natal,1.0
14050727,1101_1150,T,DIPL,24_25     ,African,F,TSHIVENDA,Employed,PRETORIA,Gauteng,1.0
14323618,1201_1300,F,MATR,35_40     ,African,F,SETSWANA,Employed,PRETORIA,Gauteng,1.0
13109062,0851_0900,F,MATR,35_40     ,White,M,ENGLISH,Employed,ALBERTON,Gauteng,1.0
13109515,0000_0000,T,DEGR,22_23     ,African,M,XITSONGA,Unemployed,RITAVI,North Eastern,1.0
14693946,1151_1200,T,DEGR,29_34     ,African,F,ISINDEBELE,Employed,SOSHANGUWE,Gauteng,1.0
14055950,0000_0000,T,KWAL,26_28     ,Coloured,M,AFR/ENG,Employed,BELLVILLE,Western Cape,1.0
14056024,0001_0600,T,KWAL,35_40     ,African,F,ISIZULU,Employed,PRETORIA,Gauteng,1.0
50522544,1401_3000,T,MATR,29_34     ,African,F,ISIZULU,Employed,JOHANNESBURG,Gauteng,1.0
50586917,0000_0000,T,KWAL,29_34     ,African,M,XITSONGA,Unemployed,LETABA,North Eastern,1.0
50592666,1201_1300,F,DEGR,26_28     ,African,F,SETSWANA,Unemployed,RUSTENBURG,Midlands,1.0
50598974,0000_0000,T,KWAL,41_50     ,African,M,ENGLISH,Employed,RANDBURG,Gauteng,1.0
13112184,1201_1300,T,DEGR,29_34     ,African,M,TSHIVENDA,Employed,SASOLBURG,Gauteng,1.0
14695787,0000_0000,T,DEGR,29_34     ,White,M,ENGLISH,Unemployed,PORT ELIZABETH,Eastern Cape,1.0
14697504,1201_1300,F,DEGR,22_23     ,African,F,ISIXHOSA,Unemployed,QUMBU,Eastern Cape,1.0
50624355,1201_1300,T,DEGR,29_34     ,African,F,SETSWANA,Employed,SOMERSET WEST,Western Cape,1.0
13115062,0000_0000,T,DEGR,24_25     ,African,M,TSHIVENDA,Employed,EAST LONDON,Eastern Cape,1.0
14705262,1201_1300,T,DEGR,24_25     ,African,F,ISIZULU,Unemployed,ROODEPOORT,Gauteng,1.0
14706673,0000_0000,T,DEGR,24_25     ,African,M,ISIZULU,Unemployed,BENONI,Gauteng,1.0
14707680,0951_1000,T,SENR,29_34     ,White,M,AFR/ENG,Employed,MIDDELBURG (Mphumalanga),North Eastern,1.0
14063408,1301_1400,T,DEGR,24_25     ,African,F,ISIXHOSA,Employed,IXOPO,KwaZulu-Natal,1.0
13129613,0000_0000,T,DEGR,24_25     ,Indian,M,ENGLISH,Employed,PRETORIA,Gauteng,1.0
14716501,0000_0000,T,DEGR,26_28     ,African,F,ISIXHOSA,Employed,BELLVILLE,Western Cape,1.0
14717481,1151_1200,T,DEGR,26_28     ,Coloured,M,AFRIKAANS,Employed,PAARL,Western Cape,1.0
14720603,0000_0000,F,DEGR,22_23     ,White,M,ENGLISH,Employed,BOKSBURG,Gauteng,1.0
14721249,1201_1300,T,MATR,29_34     ,African,M,SESOTHO,Employed,PRETORIA,Gauteng,1.0
14722450,1201_1300,T,DEGR,26_28     ,African,M,ISIXHOSA,Employed,PORT ELIZABETH,Eastern Cape,1.0
14725589,0000_0000,T,DEGR,26_28     ,African,F,ISIZULU,Employed,PAULPIETERSBURG,KwaZulu-Natal,1.0
50941620,0851_0900,T,DIPL,29_34     ,African,F,NORTHERN SOTHO,Unemployed,JOHANNESBURG,Gauteng,1.0
51022890,1201_1300,F,MATR,35_40     ,African,M,SETSWANA,Employed,JOHANNESBURG,Gauteng,1.0
13536073,1101_1150,T,DEGR,26_28     ,African,M,XITSONGA,Unemployed,JOHANNESBURG,Gauteng,1.0
13537250,0000_0000,F,DEGR,18_19     ,White,M,AFRIKAANS,Unemployed,UITENHAGE,Eastern Cape,1.0
13537614,1201_1300,T,DEGR,26_28     ,African,M,ISIZULU,Employed,JOHANNESBURG,Gauteng,1.0
14727425,1201_1300,F,DEGR,20_21     ,Other / Non disclosure,M,AFR/ENG,Employed,BELLVILLE,Western Cape,1.0
14727727,1101_1150,T,DEGR,24_25     ,African,M,ISIZULU,Employed,GERMISTON,Gauteng,1.0
51093911,0901_0950,F,HCER,29_34     ,African,F,ISIZULU,Unemployed,IXOPO,KwaZulu-Natal,1.0
14332121,1151_1200,T,DEGR,26_28     ,African,F,ISIXHOSA,Employed,BUTTERWORTH,Eastern Cape,1.0
12814363,1151_1200,T,DEGR,24_25     ,African,M,TSHIVENDA,Employed,JOHANNESBURG,Gauteng,1.0
12816234,1201_1300,T,DEGR,29_34     ,African,M,ISIZULU,Employed,BELLVILLE,Western Cape,1.0
14731317,0000_0000,F,DEGR,29_34     ,African,M,ISIZULU,Unemployed,MAHLABATINI,KwaZulu-Natal,1.0
51416005,0000_0000,F,KWAL,29_34     ,African,M,OTHER AFRICAN LANGUAGES,Employed,DURBAN,KwaZulu-Natal,1.0
12822374,1101_1150,T,DEGR,22_23     ,White,M,AFRIKAANS,Unemployed,WONDERBOOM,Gauteng,1.0
14075003,1001_1050,T,DEGR,26_28     ,African,M,SETSWANA,Employed,MMABATHO,Midlands,1.0
14075134,0801_0850,F,HCER,29_34     ,African,M,ISIZULU,Unemployed,NEWCASTLE,KwaZulu-Natal,1.0
51560531,1051_1100,F,SENR,35_40     ,African,F,XITSONGA,Unemployed,MALAMULELE,North Eastern,1.0
14336601,1401_3000,T,DEGR,24_25     ,African,F,ISIZULU,Unemployed,BENONI,Gauteng,1.0
13538591,0951_1000,T,DIPL,26_28     ,African,M,NORTHERN SOTHO,Employed,NEBO,North Eastern,1.0
13539749,1001_1050,T,DEGR,20_21     ,African,F,ENGLISH,Unemployed,WELKOM,Midlands,1.0
12829018,0000_0000,F,DEGR,26_28     ,African,M,TSHIVENDA,Unemployed,SOUTPANSBERG,North Eastern,1.0
12830221,1201_1300,T,DEGR,26_28     ,Coloured,M,AFRIKAANS,Employed,CALEDON,Western Cape,1.0
51748694,1101_1150,F,DEGR,29_34     ,African,M,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1.0
14075983,0000_0000,T,DEGR,26_28     ,African,M,ISIXHOSA,Employed,GOODWOOD,Western Cape,1.0
12832232,1151_1200,T,DEGR,22_23     ,African,M,ISIXHOSA,Employed,KING WILLIAM'S TOWN,Eastern Cape,1.0
51803423,1201_1300,T,MATR,35_40     ,African,F,NORTHERN SOTHO,Employed,RANDBURG,Gauteng,1.0
13142582,1051_1100,T,DEGR,22_23     ,White,M,AFRIKAANS,Unemployed,PAARL,Western Cape,1.0
14339290,0000_0000,T,DEGR,26_28     ,African,F,NORTHERN SOTHO,Employed,SPRINGS,Gauteng,1.0
14339541,1151_1200,T,DEGR,26_28     ,African,F,SESOTHO,Employed,KIMBERLEY,Midlands,1.0
13543843,1401_3000,F,DEGR,20_21     ,White,F,AFRIKAANS,Employed,VRYHEID,KwaZulu-Natal,1.0
51976794,1301_1400,T,MATR,29_34     ,African,F,TSHIVENDA,Employed,VUWANI,North Eastern,1.0
51995422,0000_0000,F,DEGR,29_34     ,African,M,NORTHERN SOTHO,Employed,BOKSBURG,Gauteng,1.0
13550025,1101_1150,F,DEGR,20_21     ,Coloured,M,ENGLISH,Unemployed,BELLVILLE,Western Cape,1.0
14733061,1201_1300,T,DEGR,22_23     ,White,M,AFRIKAANS,Employed,PRETORIA,Gauteng,1.0
14081576,1051_1100,T,DEGR,24_25     ,African,M,SESOTHO,Employed,BLOEMFONTEIN,Midlands,1.0
13153681,1301_1400,T,DEGR,26_28     ,Indian,M,ENGLISH,Employed,PIETERMARITZBURG,KwaZulu-Natal,1.0
13154634,0000_0000,T,DEGR,26_28     ,African,M,ISIZULU,Unemployed,DELMAS,North Eastern,1.0
53118542,0851_0900,F,DIPL,26_28     ,African,F,ISIZULU,Unemployed,NELSPRUIT,North Eastern,1.0
53125333,0901_0950,F,HCER,26_28     ,African,F,XITSONGA,Unemployed,SOSHANGUWE,Gauteng,1.0
14736173,1001_1050,F,DIPL,22_23     ,White,M,AFRIKAANS,Employed,LETABA,North Eastern,1.0
13155560,1101_1150,T,DEGR,20_21     ,African,M,ISIZULU,Unemployed,BENONI,Gauteng,1.0
53198481,1101_1150,T,KWAL,29_34     ,African,M,NORTHERN SOTHO,Unemployed,SOSHANGUWE,Gauteng,1.0
14739412,1401_3000,T,MATR,35_40     ,African,M,SETSWANA,Employed,JOHANNESBURG,Gauteng,1.0
53220867,1001_1050,T,SENR,35_40     ,African,M,ISIXHOSA,Unemployed,EAST LONDON,Eastern Cape,1.0
14744152,0000_0000,T,DEGR,20_21     ,African,M,SISWATI,Employed,NELSPRUIT,North Eastern,1.0
53269502,1101_1150,F,MATR,35_40     ,African,M,ISINDEBELE,Employed,WONDERBOOM,Gauteng,1.0
53288445,0901_0950,F,SENR,29_34     ,African,M,SESOTHO,Unemployed,JOHANNESBURG,Gauteng,1.0
14747307,1201_1300,T,DEGR,26_28     ,African,M,NORTHERN SOTHO,Employed,SOSHANGUWE,Gauteng,1.0
53363482,0951_1000,T,MATR,41_50     ,Coloured,M,ENGLISH,Unemployed,JOHANNESBURG,Gauteng,1.0
13558166,1001_1050,T,DEGR,29_34     ,White,M,ENGLISH,Employed,ROODEPOORT,Gauteng,1.0
14753949,1101_1150,T,DEGR,26_28     ,African,M,NORTHERN SOTHO,Employed,PIETERSBURG,North Eastern,1.0
14090435,0801_0850,F,DIPL,22_23     ,African,F,ENGLISH,Employed,JOHANNESBURG,Gauteng,1.0
14350642,0000_0000,T,KWAL,22_23     ,African,F,XITSONGA,Employed,PRETORIA,Gauteng,1.0
49254860,0000_0000,T,KWAL,35_40     ,African,F,ISIXHOSA,Employed,KLERKSDORP,Midlands,1.0
49351604,1001_1050,T,MATR,41_50     ,African,F,NORTHERN SOTHO,Employed,NAMAKGALE,North Eastern,1.0
49380831,1051_1100,F,MATR,35_40     ,African,M,ISIZULU,Unemployed,PRETORIA,Gauteng,1.0
53494161,0001_0600,T,KWAL,35_40     ,African,F,ISIXHOSA,Employed,KING WILLIAM'S TOWN,Eastern Cape,1.0
14757847,0000_0000,T,KWAL,29_34     ,African,M,NORTHERN SOTHO,Employed,KEMPTON PARK,Gauteng,1.0
13173159,0951_1000,T,SENR,35_40     ,African,M,NORTHERN SOTHO,Employed,PRETORIA,Gauteng,1.0
53539351,0601_0800,F,HCER,26_28     ,African,M,ENGLISH,Unemployed,ALBERTON,Gauteng,1.0
53580831,1051_1100,F,MATR,41_50     ,African,M,NORTHERN SOTHO,Employed,WONDERBOOM,Gauteng,1.0
49528917,1051_1100,F,DIPL,29_34     ,African,F,ISIZULU,Unemployed,UMLAZI,KwaZulu-Natal,1.0
13173264,1301_1400,T,DEGR,22_23     ,African,F,TSHIVENDA,Unemployed,DZANANI,North Eastern,1.0
14092535,0000_0000,T,DEGR,20_21     ,White,F,AFRIKAANS,Employed,PRETORIA,Gauteng,1.0
14092934,1301_1400,T,DEGR,22_23     ,African,M,SESOTHO,Unemployed,BLOEMFONTEIN,Midlands,1.0
49593778,1151_1200,T,MATR,35_40     ,African,M,XITSONGA,Employed,ROODEPOORT,Gauteng,1.0
13177316,1151_1200,F,DEGR,22_23     ,White,M,AFRIKAANS,Employed,BOKSBURG,Gauteng,1.0
49638004,0951_1000,F,DIPL,26_28     ,African,F,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1.0
13563453,0000_0000,T,DEGR,20_21     ,White,F,OTHER FOREIGN LANGUAGES,Unemployed,BENONI,Gauteng,1.0
14765502,0000_0000,T,KWAL,35_40     ,African,F,ISIZULU,Employed,UBOMBO,KwaZulu-Natal,1.0
14765815,0000_0000,T,DEGR,26_28     ,African,F,NORTHERN SOTHO,Employed,PRETORIA,Gauteng,1.0
49832252,1001_1050,F,DIPL,29_34     ,African,M,XITSONGA,Employed,GIYANI,North Eastern,1.0
53834768,0000_0000,F,DIPL,29_34     ,African,M,XITSONGA,Unemployed,GARANKUWA,Midlands,1.0
53840423,1101_1150,F,DEGR,26_28     ,African,F,ISIZULU,Employed,PINETOWN,KwaZulu-Natal,1.0
14094414,0000_0000,F,DEGR,18_19     ,Indian,F,ENGLISH,Unemployed,PORT SHEPSTONE,KwaZulu-Natal,1.0
14096425,1101_1150,T,DEGR,24_25     ,African,F,XITSONGA,Employed,JOHANNESBURG,Gauteng,1.0
13568571,0000_0000,T,KWAL,29_34     ,Coloured,M,AFR/ENG,Unemployed,GOODWOOD,Western Cape,1.0
13183219,0901_0950,T,DIPL,24_25     ,African,F,NORTHERN SOTHO,Unemployed,WITBANK,North Eastern,1.0
13184819,0000_0000,T,DEGR,26_28     ,African,F,SESOTHO,Unemployed,VANDERBIJLPARK,Gauteng,1.0
14767133,0000_0000,T,KWAL,22_23     ,White,M,ENGLISH,Unemployed,DURBAN,KwaZulu-Natal,1.0
53875316,0000_0000,F,KWAL,29_34     ,African,M,ISIZULU,Unemployed,ESHOWE,KwaZulu-Natal,1.0
