Matric_Aggregate_Group;FTEN;Matric_Status_Code;Age_Group;Race;Gender;Home_Language;Employment;Magisterial_District;Region;Class
0000_0000;T;DEGR;26_28     ;African;F;TSHIVENDA;Unemployed;THOHOYANDOU;North Eastern;0
0000_0000;T;DEGR;24_25     ;Coloured;M;ENGLISH;Unemployed;CAPE TOWN;Western Cape;0
0951_1000;F;DIPL;22_23     ;African;M;ISIXHOSA;Unemployed;BIZANA;KwaZulu-Natal;0
0951_1000;F;DIPL;20_21     ;African;F;NORTHERN SOTHO;Unemployed;Unknown;Unknown;0
0601_0800;T;HCER;29_34     ;African;M;ISIZULU;Unemployed;NEWCASTLE;KwaZulu-Natal;0
0000_0000;F;HCER;24_25     ;African;F;ISIXHOSA;Unemployed;DURBAN;KwaZulu-Natal;0
1001_1050;T;DEGR;24_25     ;African;M;NORTHERN SOTHO;Employed;THABAMOOPO;North Eastern;0
0000_0000;F;DIPL;20_21     ;African;M;ISIZULU;Unemployed;ESTCOURT;KwaZulu-Natal;0
0951_1000;T;DIPL;24_25     ;African;F;ISIZULU;Unemployed;JOHANNESBURG;Gauteng;0
0000_0000;F;DEGR;20_21     ;Coloured;M;ENGLISH;Employed;ROODEPOORT;Gauteng;0
0000_0000;T;DEGR;26_28     ;African;M;TSHIVENDA;Employed;VUWANI;North Eastern;0
1201_1300;T;DEGR;24_25     ;African;M;ISIZULU;Employed;UMTATA;Eastern Cape;0
0000_0000;T;DIPL;26_28     ;African;M;TSHIVENDA;Employed;PRETORIA;Gauteng;0
1201_1300;T;DEGR;26_28     ;African;M;ISIXHOSA;Employed;ALBERTON;Gauteng;0
1101_1150;T;DIPL;29_34     ;African;F;SESOTHO;Employed;HIGHVELD RIDGE;North Eastern;0
0851_0900;F;DIPL;26_28     ;African;M;ISIXHOSA;Employed;MOUNT CURRIE;KwaZulu-Natal;0
0801_0850;F;DIPL;24_25     ;African;M;ISIZULU;Unemployed;KLIPRIVER;KwaZulu-Natal;0
1051_1100;F;DEGR;20_21     ;African;F;ISIZULU;Unemployed;BERGVILLE;KwaZulu-Natal;0
1201_1300;T;DEGR;24_25     ;African;M;TSHIVENDA;Unemployed;MALAMULELE;North Eastern;0
1001_1050;F;DIPL;18_19     ;African;F;ISIZULU;Employed;VANDERBIJLPARK;Gauteng;0
1301_1400;T;MATR;29_34     ;African;M;ENGLISH;Employed;JOHANNESBURG;Gauteng;0
0000_0000;F;DEGR;18_19     ;African;M;XITSONGA;Unemployed;BENONI;Gauteng;0
1051_1100;F;MATR;35_40     ;African;M;SESOTHO;Employed;PRETORIA;Gauteng;0
0001_0600;F;ONBK;24_25     ;African;F;ENGLISH;Employed;KUILS RIVER;Western Cape;0
1151_1200;T;MATR;29_34     ;African;F;NORTHERN SOTHO;Employed;RANDBURG;Gauteng;0
1201_1300;T;DEGR;22_23     ;African;M;ISIXHOSA;Employed;LUSIKISIKI;Eastern Cape;0
0000_0000;T;DIPL;26_28     ;African;F;ISIZULU;Employed;DURBAN;KwaZulu-Natal;0
0951_1000;T;DEGR;26_28     ;African;M;SETSWANA;Unemployed;GARANKUWA;Midlands;0
0951_1000;T;DEGR;24_25     ;African;F;ISIXHOSA;Employed;EAST LONDON;Eastern Cape;0
1201_1300;T;DEGR;26_28     ;African;F;ISIZULU;Unemployed;LOWER UMFOLOZI;KwaZulu-Natal;0
0801_0850;T;HCER;24_25     ;African;M;NORTHERN SOTHO;Employed;JOHANNESBURG;Gauteng;0
1051_1100;T;DEGR;26_28     ;African;F;ISIXHOSA;Employed;GOODWOOD;Western Cape;0
0000_0000;F;DEGR;20_21     ;White;F;ENGLISH;Unemployed;PRETORIA;Gauteng;0
0000_0000;T;DIPL;24_25     ;African;M;SESOTHO;Unemployed;SEKHUKHUNELAND;North Eastern;0
0801_0850;T;SENR;29_34     ;African;M;ISIZULU;Employed;UMLAZI;KwaZulu-Natal;0
1051_1100;T;SENR;35_40     ;Coloured;M;AFR/ENG;Employed;GORDONIA;Midlands;0
1101_1150;T;DEGR;26_28     ;Coloured;M;AFR/ENG;Employed;RANDBURG;Gauteng;0
0000_0000;F;DEGR;26_28     ;African;F;XITSONGA;Unemployed;MAPULANENG;North Eastern;0
0851_0900;T;DEGR;29_34     ;African;M;SESOTHO;Employed;KEMPTON PARK;Gauteng;0
1201_1300;F;DEGR;20_21     ;White;F;AFR/ENG;Employed;BRAKPAN;Gauteng;0
1101_1150;T;DEGR;26_28     ;African;M;ISIXHOSA;Employed;MITCHELLS PLAIN;Western Cape;0
1201_1300;T;DEGR;22_23     ;White;M;AFR/ENG;Unemployed;PRETORIA;Gauteng;0
1401_3000;T;MATR;35_40     ;Indian;M;ENGLISH;Employed;INANDA;KwaZulu-Natal;0
0000_0000;F;DIPL;29_34     ;African;M;ISIZULU;Employed;RANDBURG;Gauteng;0
1151_1200;T;DEGR;24_25     ;African;F;ISIZULU;Employed;LIONS RIVER;KwaZulu-Natal;0
1301_1400;T;DEGR;26_28     ;Coloured;M;ENGLISH;Employed;WYNBERG;Western Cape;0
1101_1150;T;DEGR;24_25     ;African;F;XITSONGA;Employed;KEMPTON PARK;Gauteng;0
1101_1150;T;DIPL;26_28     ;African;F;TSHIVENDA;Employed;PRETORIA;Gauteng;0
0901_0950;F;DIPL;29_34     ;African;M;ISIXHOSA;Unemployed;DURBAN;KwaZulu-Natal;0
0901_0950;T;DIPL;24_25     ;African;M;NORTHERN SOTHO;Employed;SASOLBURG;Gauteng;0
1101_1150;T;DEGR;22_23     ;Indian;M;ENGLISH;Employed;HIGHVELD RIDGE;North Eastern;0
1301_1400;F;DEGR;26_28     ;African;M;OTHER AFRICAN LANGUAGES;Employed;MAPULANENG;North Eastern;0
1301_1400;T;DEGR;26_28     ;Indian;M;ENGLISH;Unemployed;DURBAN;KwaZulu-Natal;0
1301_1400;T;DEGR;24_25     ;Indian;F;ENGLISH;Employed;CHATSWORTH;KwaZulu-Natal;0
1301_1400;T;DEGR;26_28     ;African;F;ISIZULU;Employed;CAMPERDOWN;KwaZulu-Natal;0
0001_0600;T;ONBK;35_40     ;African;M;ENGLISH;Employed;PRETORIA;Gauteng;0
0601_0800;T;DIPL;29_34     ;African;F;ISIZULU;Employed;WONDERBOOM;Gauteng;0
0000_0000;T;DIPL;29_34     ;African;M;ISIXHOSA;Employed;JOHANNESBURG;Gauteng;0
1101_1150;T;DEGR;29_34     ;African;M;NORTHERN SOTHO;Employed;WYNBERG;Western Cape;0
1151_1200;T;MATR;35_40     ;African;F;ISIZULU;Employed;KLIPRIVER;KwaZulu-Natal;0
0000_0000;F;KWAL;35_40     ;African;M;SISWATI;Employed;RANDBURG;Gauteng;0
1151_1200;T;DEGR;24_25     ;African;F;SISWATI;Unemployed;WITRIVIER;North Eastern;0
1201_1300;T;DEGR;29_34     ;African;M;TSHIVENDA;Employed;VUWANI;North Eastern;0
0901_0950;F;DIPL;24_25     ;African;F;ISIXHOSA;Unemployed;KUILS RIVER;Western Cape;0
0901_0950;F;DIPL;22_23     ;African;M;ISIXHOSA;Unemployed;LUSIKISIKI;Eastern Cape;0
1101_1150;F;DEGR;26_28     ;African;M;TSHIVENDA;Employed;JOHANNESBURG;Gauteng;0
1201_1300;T;DEGR;24_25     ;African;M;TSHIVENDA;Employed;THOHOYANDOU;North Eastern;0
1201_1300;T;DEGR;22_23     ;African;F;TSHIVENDA;Unemployed;VUWANI;North Eastern;0
1301_1400;T;DEGR;26_28     ;African;M;ISIXHOSA;Employed;RANDBURG;Gauteng;0
1001_1050;T;DIPL;26_28     ;African;M;NORTHERN SOTHO;Employed;RANDBURG;Gauteng;0
1101_1150;T;DEGR;26_28     ;African;M;SESOTHO;Employed;VANDERBIJLPARK;Gauteng;0
1201_1300;F;DEGR;18_19     ;African;F;ISINDEBELE;Unemployed;WITBANK;North Eastern;0
1301_1400;T;MATR;29_34     ;Coloured;F;ENGLISH;Employed;MITCHELLS PLAIN;Western Cape;0
1301_1400;T;DEGR;22_23     ;African;F;ISIZULU;Employed;BOKSBURG;Gauteng;0
1101_1150;F;DEGR;29_34     ;African;M;ISIXHOSA;Employed;HIGHVELD RIDGE;North Eastern;0
0000_0000;T;KWAL;35_40     ;African;M;SESOTHO;Employed;WESTONARIA;Gauteng;0
1201_1300;T;DEGR;24_25     ;African;F;SETSWANA;Employed;BENONI;Gauteng;0
1051_1100;T;DEGR;26_28     ;African;F;TSHIVENDA;Unemployed;SOUTPANSBERG;North Eastern;0
1151_1200;T;DEGR;20_21     ;African;M;XITSONGA;Unemployed;JOHANNESBURG;Gauteng;0
0951_1000;T;SENR;35_40     ;African;M;ISIXHOSA;Employed;MITCHELLS PLAIN;Western Cape;0
0901_0950;F;DIPL;26_28     ;African;F;ISIXHOSA;Unemployed;MT AYCLIFF;Eastern Cape;0
1101_1150;T;DEGR;26_28     ;African;F;NORTHERN SOTHO;Employed;NEBO;North Eastern;0
0951_1000;T;SENR;35_40     ;African;F;ISIXHOSA;Employed;PORT ST JOHNS;Eastern Cape;0
0851_0900;F;DIPL;22_23     ;African;F;SETSWANA;Unemployed;TEMBA;Midlands;0
1151_1200;T;KWAL;26_28     ;African;F;TSHIVENDA;Unemployed;VUWANI;North Eastern;0
0901_0950;F;DIPL;22_23     ;African;M;ISIZULU;Unemployed;KRUGERSDORP;Gauteng;0
0601_0800;T;HCER;26_28     ;African;M;ISIXHOSA;Unemployed;ENGCOBO;Eastern Cape;0
0901_0950;T;HCER;26_28     ;African;F;ISIZULU;Employed;HIGHVELD RIDGE;North Eastern;0
0000_0000;T;DEGR;26_28     ;African;M;SISWATI;Employed;WITBANK;North Eastern;0
0000_0000;T;DEGR;24_25     ;White;M;AFRIKAANS;Employed;BLOEMFONTEIN;Midlands;0
0951_1000;F;DIPL;26_28     ;African;M;TSHIVENDA;Employed;HIGHVELD RIDGE;North Eastern;0
0000_0000;T;KWAL;29_34     ;African;M;ENGLISH;Employed;Unknown;Unknown;0
1001_1050;T;DIPL;20_21     ;African;F;SESOTHO;Unemployed;JOHANNESBURG;Gauteng;0
1151_1200;T;MATR;35_40     ;African;M;ENGLISH;Employed;ROODEPOORT;Gauteng;0
0951_1000;T;DIPL;22_23     ;African;M;ISIXHOSA;Employed;UMTATA;Eastern Cape;0
1001_1050;T;DEGR;29_34     ;African;F;ISIZULU;Unemployed;MIDDELBURG (Mphumalanga);North Eastern;0
0901_0950;T;DIPL;29_34     ;African;M;ISIXHOSA;Unemployed;EAST LONDON;Eastern Cape;0
0000_0000;T;KWAL;35_40     ;African;F;SESOTHO;Employed;JOHANNESBURG;Gauteng;0
0901_0950;F;HCER;26_28     ;African;M;ISIZULU;Employed;UMLAZI;KwaZulu-Natal;0
1051_1100;T;SENR;35_40     ;African;M;ISIZULU;Employed;PINETOWN;KwaZulu-Natal;0
1301_1400;T;DEGR;26_28     ;African;F;ISIXHOSA;Employed;RANDBURG;Gauteng;0
1051_1100;T;DEGR;24_25     ;Indian;M;ENGLISH;Unemployed;CHATSWORTH;KwaZulu-Natal;0
0000_0000;F;DEGR;22_23     ;African;F;ENGLISH;Employed;LYDENBURG;North Eastern;0
0000_0000;F;DEGR;20_21     ;African;M;SETSWANA;Unemployed;KEMPTON PARK;Gauteng;0
0000_0000;T;DEGR;24_25     ;African;M;SESOTHO;Employed;BOKSBURG;Gauteng;0
0901_0950;F;DIPL;24_25     ;African;M;NORTHERN SOTHO;Employed;NAMAKGALE;North Eastern;0
0000_0000;T;KWAL;29_34     ;African;M;PORTUGUESE;Unemployed;Unknown;Unknown;0
1001_1050;T;DIPL;26_28     ;African;M;ISIZULU;Employed;MTUNZINI;KwaZulu-Natal;0
1151_1200;T;DEGR;26_28     ;African;M;SISWATI;Unemployed;NSIKAZI;North Eastern;0
1101_1150;T;DEGR;22_23     ;African;F;ISIZULU;Unemployed;UMLAZI;KwaZulu-Natal;0
0801_0850;F;HCER;22_23     ;African;M;ISIZULU;Employed;DURBAN;KwaZulu-Natal;0
0000_0000;F;ONBK;35_40     ;African;M;SHONA;Employed;PRETORIA;Gauteng;0
0601_0800;F;HCER;26_28     ;African;M;ISIXHOSA;Unemployed;GOODWOOD;Western Cape;0
1001_1050;T;DEGR;26_28     ;African;M;ISIZULU;Employed;PINETOWN;KwaZulu-Natal;0
0000_0000;T;DIPL;26_28     ;African;F;NORTHERN SOTHO;Unemployed;ALBERTON;Gauteng;0
1101_1150;T;DEGR;29_34     ;African;M;NORTHERN SOTHO;Employed;MDUTJANA;North Eastern;0
1201_1300;T;DEGR;24_25     ;African;M;ISIZULU;Employed;BOKSBURG;Gauteng;0
0951_1000;F;DIPL;26_28     ;African;M;SESOTHO;Employed;THABA NCHU;Midlands;0
1151_1200;T;DIPL;26_28     ;African;M;ISIZULU;Employed;KLIPRIVER;KwaZulu-Natal;0
0000_0000;T;HCER;29_34     ;African;M;SESOTHO;Employed;SOSHANGUWE;Gauteng;0
1201_1300;T;SENR;29_34     ;White;M;ENGLISH;Employed;BELLVILLE;Western Cape;0
0601_0800;T;DEGR;29_34     ;African;M;NORTHERN SOTHO;Unemployed;SOSHANGUWE;Gauteng;0
0000_0000;T;DEGR;29_34     ;African;F;SETSWANA;Employed;GARANKUWA;Midlands;0
0000_0000;T;KWAL;26_28     ;African;F;SESOTHO;Unemployed;MITCHELLS PLAIN;Western Cape;0
1001_1050;F;DIPL;26_28     ;White;M;ENGLISH;Employed;GERMISTON;Gauteng;0
1001_1050;T;DEGR;24_25     ;African;M;NORTHERN SOTHO;Employed;SOUTPANSBERG;North Eastern;0
0000_0000;T;DIPL;26_28     ;African;M;NORTHERN SOTHO;Unemployed;KEMPTON PARK;Gauteng;0
1051_1100;T;DEGR;24_25     ;African;M;ISIZULU;Unemployed;MSINGA;KwaZulu-Natal;0
0001_0600;T;MATR;29_34     ;African;M;ENGLISH;Employed;KEMPTON PARK;Gauteng;0
0951_1000;F;DIPL;22_23     ;African;M;ISIZULU;Employed;JOHANNESBURG;Gauteng;0
0851_0900;F;DIPL;24_25     ;African;M;SETSWANA;Employed;TEMBA;Midlands;0
1101_1150;T;DEGR;26_28     ;African;M;SESOTHO;Unemployed;VEREENIGING;Gauteng;0
1001_1050;T;SENR;29_34     ;African;M;SETSWANA;Employed;JOHANNESBURG;Gauteng;0
1401_3000;F;DEGR;26_28     ;African;M;XITSONGA;Student;LETABA;North Eastern;0
0901_0950;T;DIPL;26_28     ;African;M;SETSWANA;Employed;JOHANNESBURG;Gauteng;0
0851_0900;T;HCER;22_23     ;African;F;ISIZULU;Unemployed;PIETERMARITZBURG;KwaZulu-Natal;0
0951_1000;T;DIPL;24_25     ;African;F;SETSWANA;Unemployed;PHOKWANI;Midlands;0
0951_1000;T;ONBK;35_40     ;Indian;M;ENGLISH;Employed;INANDA;KwaZulu-Natal;0
0000_0000;F;DIPL;22_23     ;African;M;NORTHERN SOTHO;Employed;MDUTJANA;North Eastern;0
0951_1000;T;DEGR;26_28     ;African;M;NORTHERN SOTHO;Employed;KEMPTON PARK;Gauteng;0
1151_1200;T;DEGR;24_25     ;African;M;ISIXHOSA;Unemployed;PORT ST JOHNS;Eastern Cape;0
0601_0800;F;MATR;29_34     ;African;F;ISIZULU;Unemployed;WITBANK;North Eastern;0
0001_0600;T;VOOR;29_34     ;African;M;SHONA;Employed;LUSIKISIKI;Eastern Cape;0
0901_0950;T;DIPL;26_28     ;African;F;ENGLISH;Employed;PRETORIA;Gauteng;0
1051_1100;T;DEGR;29_34     ;White;M;ENGLISH;Employed;PRETORIA;Gauteng;0
1001_1050;T;DIPL;26_28     ;African;M;TSHIVENDA;Unemployed;JOHANNESBURG;Gauteng;0
0000_0000;F;HCER;22_23     ;African;F;ISIZULU;Unemployed;IXOPO;KwaZulu-Natal;0
0601_0800;T;HCER;29_34     ;African;F;NORTHERN SOTHO;Employed;WELKOM;Midlands;0
0000_0000;T;DEGR;26_28     ;African;M;ISIXHOSA;Employed;CRADOCK;Eastern Cape;0
1151_1200;T;DEGR;20_21     ;African;F;ENGLISH;Unemployed;JOHANNESBURG;Gauteng;0
1201_1300;T;DEGR;26_28     ;White;M;ENGLISH;Employed;PRETORIA;Gauteng;0
0801_0850;F;DEGR;29_34     ;African;F;ISIXHOSA;Unemployed;BLOEMFONTEIN;Midlands;0
0951_1000;T;DIPL;26_28     ;African;M;NORTHERN SOTHO;Unemployed;RANDBURG;Gauteng;0
0000_0000;F;DEGR;22_23     ;African;F;ENGLISH;Employed;POTCHEFSTROOM;Midlands;0
1001_1050;F;DEGR;22_23     ;African;M;ENGLISH;Unemployed;HLANGANANI;North Eastern;0
1301_1400;T;DEGR;24_25     ;African;M;ENGLISH;Employed;HIGHVELD RIDGE;North Eastern;0
0601_0800;F;DEGR;29_34     ;African;F;NORTHERN SOTHO;Employed;KEMPTON PARK;Gauteng;0
0000_0000;T;DEGR;18_19     ;African;M;ISIZULU;Employed;KEMPTON PARK;Gauteng;0
1051_1100;T;DEGR;29_34     ;African;M;ISIXHOSA;Unemployed;UMTATA;Eastern Cape;0
1001_1050;T;DIPL;26_28     ;African;F;NORTHERN SOTHO;Employed;BENONI;Gauteng;0
0851_0900;F;HCER;20_21     ;African;F;ISIZULU;Employed;ALBERTON;Gauteng;0
0951_1000;F;DIPL;26_28     ;African;F;XITSONGA;Employed;HLANGANANI;North Eastern;0
0000_0000;F;DIPL;22_23     ;African;M;ENGLISH;Employed;JOHANNESBURG;Gauteng;0
0000_0000;F;DEGR;20_21     ;African;F;SESOTHO;Employed;MOKOPANE;North Eastern;0
1051_1100;T;DIPL;26_28     ;African;F;NORTHERN SOTHO;Unemployed;MOKOPANE;North Eastern;0
0951_1000;F;DEGR;26_28     ;African;M;XITSONGA;Unemployed;JOHANNESBURG;Gauteng;0
0000_0000;F;DIPL;24_25     ;African;F;NORTHERN SOTHO;Unemployed;NEBO;North Eastern;0
0000_0000;T;DEGR;22_23     ;African;F;ISIXHOSA;Unemployed;JOHANNESBURG;Gauteng;0
1051_1100;T;DIPL;26_28     ;Indian;M;ENGLISH;Employed;INANDA;KwaZulu-Natal;0
0951_1000;F;DEGR;29_34     ;African;M;SISWATI;Unemployed;NSIKAZI;North Eastern;0
0951_1000;F;DEGR;24_25     ;African;M;SESOTHO;Unemployed;WONDERBOOM;Gauteng;0
1101_1150;T;DEGR;22_23     ;African;F;ISIXHOSA;Unemployed;QUEENSTOWN;Eastern Cape;0
0851_0900;T;DIPL;22_23     ;African;M;NORTHERN SOTHO;Employed;SESHEGO;North Eastern;0
0951_1000;T;DIPL;24_25     ;African;M;TSHIVENDA;Unemployed;VUWANI;North Eastern;0
0000_0000;F;DEGR;18_19     ;Other / Non disclosure;M;AFRIKAANS;Unemployed;RUSTENBURG;Midlands;0
1101_1150;T;DEGR;26_28     ;African;F;NORTHERN SOTHO;Employed;GIYANI;North Eastern;0
0000_0000;F;DIPL;22_23     ;African;M;TSHIVENDA;Unemployed;THOHOYANDOU;North Eastern;0
1201_1300;T;DEGR;22_23     ;African;F;ISIXHOSA;Employed;PORT ELIZABETH;Eastern Cape;0
1151_1200;T;DEGR;26_28     ;African;M;NORTHERN SOTHO;Employed;BENONI;Gauteng;0
0851_0900;T;DIPL;22_23     ;African;F;ISIZULU;Unemployed;DURBAN;KwaZulu-Natal;0
0000_0000;T;KWAL;26_28     ;African;F;ISINDEBELE;Unemployed;RANDBURG;Gauteng;0
1051_1100;T;DEGR;24_25     ;African;M;SETSWANA;Unemployed;LICHTENBURG;Midlands;0
0601_0800;T;DEGR;29_34     ;African;M;ISIXHOSA;Employed;JOHANNESBURG;Gauteng;0
0000_0000;F;DEGR;24_25     ;African;M;NORTHERN SOTHO;Employed;PRETORIA;Gauteng;0
1151_1200;F;DEGR;24_25     ;African;M;ISIZULU;Unemployed;UMLAZI;KwaZulu-Natal;0
0851_0900;F;DIPL;24_25     ;African;M;SETSWANA;Employed;MADIKWE;Midlands;0
1101_1150;T;DEGR;29_34     ;African;F;SETSWANA;Employed;RUSTENBURG;Midlands;0
0000_0000;F;DEGR;20_21     ;White;M;ENGLISH;Unemployed;CAPE TOWN;Western Cape;0
0000_0000;F;DEGR;22_23     ;African;M;SESOTHO;Employed;WITSIESHOEK;Midlands;0
0901_0950;T;DIPL;22_23     ;African;M;NORTHERN SOTHO;Unemployed;KEMPTON PARK;Gauteng;0
1201_1300;F;DEGR;29_34     ;African;M;ENGLISH;Unemployed;PIETERMARITZBURG;KwaZulu-Natal;0
0000_0000;F;DEGR;20_21     ;African;F;XITSONGA;Unemployed;WONDERBOOM;Gauteng;0
1401_3000;T;MATR;35_40     ;Indian;F;ENGLISH;Employed;RANDBURG;Gauteng;0
1301_1400;T;DEGR;26_28     ;African;F;SETSWANA;Employed;POSTMASBURG;Midlands;0
1151_1200;T;DEGR;26_28     ;African;F;ENGLISH;Unemployed;HLABISA;KwaZulu-Natal;0
1151_1200;F;DEGR;24_25     ;African;M;SETSWANA;Employed;JOHANNESBURG;Gauteng;0
1201_1300;F;DEGR;26_28     ;African;M;NORTHERN SOTHO;Employed;KEMPTON PARK;Gauteng;0
0851_0900;F;DIPL;22_23     ;African;M;NORTHERN SOTHO;Employed;WONDERBOOM;Gauteng;0
0000_0000;T;KWAL;29_34     ;African;M;FRENCH;Unemployed;ALBERTON;Gauteng;0
1101_1150;T;HCER;24_25     ;African;F;NORTHERN SOTHO;Employed;SEKHUKHUNELAND;North Eastern;0
0601_0800;T;DIPL;29_34     ;African;M;ISIZULU;Employed;MOOIRIVER;KwaZulu-Natal;0
1151_1200;T;SENR;35_40     ;African;M;ISIXHOSA;Employed;DE AAR;Midlands;0
1001_1050;T;MATR;29_34     ;African;F;ISIZULU;Employed;DUNDEE;KwaZulu-Natal;0
0001_0600;F;KWAL;29_34     ;African;M;ISIZULU;Employed;JOHANNESBURG;Gauteng;0
1001_1050;T;DEGR;26_28     ;African;M;NORTHERN SOTHO;Unemployed;THABAMOOPO;North Eastern;0
1201_1300;F;DEGR;22_23     ;African;F;SETSWANA;Unemployed;MMABATHO;Midlands;0
0000_0000;T;DEGR;29_34     ;African;M;ISIXHOSA;Employed;MITCHELLS PLAIN;Western Cape;0
0951_1000;T;DEGR;26_28     ;African;M;ENGLISH;Unemployed;HLABISA;KwaZulu-Natal;0
1001_1050;F;DEGR;29_34     ;African;M;ISIZULU;Unemployed;INANDA;KwaZulu-Natal;0
1401_3000;T;DEGR;22_23     ;African;M;ISIZULU;Employed;HLABISA;KwaZulu-Natal;0
1151_1200;T;DEGR;26_28     ;African;M;NORTHERN SOTHO;Employed;PRETORIA;Gauteng;0
1151_1200;T;DEGR;26_28     ;African;M;SESOTHO;Employed;HARRISMITH;Midlands;0
1301_1400;T;DEGR;24_25     ;African;F;NORTHERN SOTHO;Employed;THABAMOOPO;North Eastern;0
0851_0900;T;HCER;22_23     ;African;M;SISWATI;Unemployed;NKOMAZI;North Eastern;0
0601_0800;T;SENR;29_34     ;African;F;ISIZULU;Employed;UMLAZI;KwaZulu-Natal;0
0001_0600;F;KWAL;35_40     ;African;M;ISIXHOSA;Employed;ALIWAL NORTH;Eastern Cape;0
0901_0950;T;SENR;35_40     ;African;F;ENGLISH;Unemployed;UMTATA;Eastern Cape;0
0001_0600;T;KWAL;29_34     ;African;M;ISINDEBELE;Employed;KEMPTON PARK;Gauteng;0
0851_0900;F;DIPL;22_23     ;African;M;ISIZULU;Unemployed;UMLAZI;KwaZulu-Natal;0
1001_1050;T;DIPL;26_28     ;African;M;ISIZULU;Employed;BENONI;Gauteng;0
1051_1100;T;DIPL;20_21     ;African;M;TSHIVENDA;Employed;ALBERTON;Gauteng;0
0000_0000;T;KWAL;29_34     ;African;M;SESOTHO;Employed;WELKOM;Midlands;0
0901_0950;T;DIPL;26_28     ;African;M;ISIXHOSA;Unemployed;PORT ELIZABETH;Eastern Cape;0
0000_0000;T;DEGR;26_28     ;African;F;ISIXHOSA;Employed;MITCHELLS PLAIN;Western Cape;0
1201_1300;T;DEGR;26_28     ;African;M;TSHIVENDA;Employed;THOHOYANDOU;North Eastern;0
1151_1200;T;DEGR;22_23     ;African;F;NORTHERN SOTHO;Employed;PIETERSBURG;North Eastern;0
1151_1200;T;DEGR;26_28     ;African;M;ISIZULU;Employed;DURBAN;KwaZulu-Natal;0
1001_1050;F;DIPL;24_25     ;African;M;ISIZULU;Unemployed;INANDA;KwaZulu-Natal;0
0000_0000;T;ONBK;35_40     ;African;M;ISIZULU;Unemployed;KLIPRIVER;KwaZulu-Natal;0
1301_1400;T;MATR;29_34     ;African;M;ISIZULU;Employed;DURBAN;KwaZulu-Natal;0
0951_1000;T;SENR;29_34     ;African;M;ISIZULU;Employed;PINETOWN;KwaZulu-Natal;0
0000_0000;T;DEGR;26_28     ;African;F;NORTHERN SOTHO;Unemployed;KEMPTON PARK;Gauteng;0
1201_1300;T;DEGR;22_23     ;African;M;SISWATI;Employed;LYDENBURG;North Eastern;0
0001_0600;T;KWAL;29_34     ;African;M;PORTUGUESE;Employed;LOWER UMFOLOZI;KwaZulu-Natal;0
1001_1050;F;DIPL;26_28     ;African;F;ISIZULU;Employed;BERGVILLE;KwaZulu-Natal;0
0951_1000;T;DIPL;29_34     ;African;M;ISIZULU;Unemployed;WELKOM;Midlands;0
1051_1100;T;DEGR;26_28     ;African;M;ISIZULU;Employed;HEIDELBERG (Gauteng);Gauteng;0
0801_0850;F;HCER;24_25     ;African;M;NORTHERN SOTHO;Employed;THABAMOOPO;North Eastern;0
0000_0000;T;KWAL;26_28     ;African;F;SISWATI;Employed;KEMPTON PARK;Gauteng;0
0901_0950;F;DIPL;22_23     ;African;M;NORTHERN SOTHO;Employed;SEKHUKHUNELAND;North Eastern;0
0001_0600;F;ONBK;22_23     ;African;M;SHONA;Employed;JOHANNESBURG;Gauteng;0
0000_0000;F;DEGR;18_19     ;African;M;TSHIVENDA;Unemployed;PRETORIA;Gauteng;0
1401_3000;T;DEGR;20_21     ;African;M;ISIZULU;Employed;JOHANNESBURG;Gauteng;0
0000_0000;F;DIPL;29_34     ;African;M;SESOTHO;Employed;JOHANNESBURG;Gauteng;0
1151_1200;F;DEGR;18_19     ;Indian;F;ENGLISH;Employed;KRUGERSDORP;Gauteng;0
1101_1150;T;DEGR;26_28     ;African;M;SETSWANA;Employed;TEMBA;Midlands;0
1151_1200;T;DEGR;26_28     ;African;M;SESOTHO;Employed;JOHANNESBURG;Gauteng;0
1151_1200;T;DEGR;29_34     ;African;M;XITSONGA;Student;PRETORIA;Gauteng;0
1151_1200;F;DEGR;20_21     ;African;M;NORTHERN SOTHO;Unemployed;MKOBOLA;North Eastern;0
0601_0800;F;SENR;41_50     ;African;M;ISIZULU;Employed;PORT ELIZABETH;Eastern Cape;0
0000_0000;F;DEGR;20_21     ;African;F;ISIZULU;Unemployed;ESHOWE;KwaZulu-Natal;0
0851_0900;T;DIPL;26_28     ;African;M;NORTHERN SOTHO;Employed;KEMPTON PARK;Gauteng;0
0951_1000;T;DIPL;24_25     ;African;M;TSHIVENDA;Employed;RANDBURG;Gauteng;0
1151_1200;T;DEGR;26_28     ;African;F;NORTHERN SOTHO;Unemployed;KEMPTON PARK;Gauteng;0
0000_0000;T;DIPL;22_23     ;African;F;SETSWANA;Employed;BLOEMFONTEIN;Midlands;0
1051_1100;T;DIPL;29_34     ;African;M;ISIXHOSA;Employed;HUMANSDORP;Eastern Cape;0
0001_0600;T;KWAL;26_28     ;African;M;FRENCH;Employed;PRETORIA;Gauteng;0
1001_1050;F;DEGR;24_25     ;African;M;SESOTHO;Unemployed;MOKERONG;North Eastern;0
1001_1050;F;DIPL;20_21     ;Coloured;M;AFR/ENG;Employed;GERMISTON;Gauteng;0
1001_1050;T;DEGR;20_21     ;African;F;ISIZULU;Unemployed;INANDA;KwaZulu-Natal;0
