Matric_Aggregate_Group,FTEN,Matric_Status_Code,Age_Group,Race,Gender,Home_Language,Employment,Magisterial_District,Region,Class
7,1,0,5,0,1,7,0,213,0,0
9,0,0,6,0,1,7,0,77,1,0
1,0,3,6,0,1,16,0,242,1,0
2,1,0,6,5,1,2,0,176,1,0
6,1,1,6,0,1,14,0,90,3,0
4,0,1,5,0,1,17,0,9,4,0
0,1,0,5,0,0,8,0,136,2,0
10,1,0,6,0,1,18,0,176,1,0
0,0,1,6,0,1,15,0,193,1,0
8,1,0,5,0,1,14,0,84,3,0
10,0,0,4,4,1,7,0,77,1,0
0,1,0,5,0,0,8,2,77,1,0
0,0,0,5,0,1,20,0,117,4,0
1,1,8,6,0,1,2,0,219,5,0
10,0,0,4,0,1,10,0,176,1,0
4,0,4,7,0,1,8,0,209,2,0
0,1,0,5,0,0,8,2,105,2,0
9,0,0,5,0,1,10,0,124,4,0
11,0,4,6,5,1,2,0,219,5,0
8,0,4,7,0,1,8,1,110,2,0
12,0,0,5,0,0,8,0,77,1,0
0,1,1,4,0,0,18,1,77,1,0
1,1,3,6,0,1,3,0,173,1,0
12,1,0,3,1,0,2,0,12,6,0
0,1,1,6,0,1,10,0,66,4,0
2,0,7,7,0,0,8,0,238,4,0
10,0,0,5,0,0,8,0,2,1,0
10,1,1,5,0,1,8,0,43,2,0
8,0,7,6,0,1,15,0,23,1,0
8,0,0,4,0,0,18,2,206,4,0
0,1,0,5,0,1,20,2,2,1,0
5,1,1,4,0,1,17,0,9,4,0
0,0,1,5,0,0,15,0,91,1,0
0,1,3,6,0,1,2,0,238,4,0
0,0,1,4,0,1,20,0,80,1,0
0,0,0,3,0,1,8,2,216,2,0
0,1,0,6,0,1,14,0,77,1,0
8,1,0,6,0,1,10,0,204,4,0
12,1,4,6,0,1,8,0,43,2,0
0,1,0,5,0,0,2,0,19,1,0
5,1,0,4,0,1,8,2,77,1,0
0,1,3,6,0,1,7,0,2,1,0
11,1,0,6,0,1,15,0,173,1,0
9,0,0,3,0,0,7,2,45,0,0
8,1,0,4,0,1,16,0,168,0,0
10,1,0,4,0,0,10,0,164,4,0
12,1,0,5,0,0,20,2,173,1,0
0,0,1,6,0,0,2,0,49,4,0
0,1,3,6,0,1,14,0,219,5,0
4,1,7,6,0,1,2,0,59,6,0
0,0,0,6,0,0,10,0,164,4,0
8,1,0,5,0,1,8,0,67,2,0
3,0,1,6,0,1,20,0,6,4,0
0,0,1,6,0,1,7,0,182,3,0
13,1,4,7,0,0,18,0,119,4,0
0,0,0,5,0,1,8,0,80,1,0
4,1,7,6,0,1,14,0,225,3,0
3,1,7,8,0,0,2,0,176,1,0
0,1,0,6,0,1,10,0,173,1,0
11,1,0,6,0,1,8,0,209,2,0
7,1,0,4,0,1,8,0,238,4,0
9,1,0,5,0,0,8,2,211,2,0
13,0,0,2,2,1,2,0,163,2,0
8,1,0,4,0,0,8,0,176,1,0
9,1,0,5,0,1,8,0,119,4,0
1,0,1,5,0,0,8,2,193,1,0
7,0,0,4,4,1,0,0,77,1,0
7,1,0,5,0,0,8,0,119,4,0
0,1,0,5,0,0,10,0,143,4,0
12,1,0,4,0,0,18,0,232,4,0
5,0,1,3,0,1,15,2,25,3,0
0,1,3,6,0,0,2,0,12,6,0
8,0,0,6,0,1,14,0,100,4,0
11,1,0,4,5,1,0,0,80,1,0
7,0,1,4,0,0,15,2,182,3,0
0,0,2,6,0,1,10,2,119,4,0
4,0,1,6,0,1,10,0,20,4,0
9,1,0,5,0,1,8,2,238,4,0
8,0,0,5,0,1,10,0,176,1,0
0,1,1,4,0,1,10,0,242,1,0
8,1,4,6,0,0,10,2,164,4,0
11,0,4,7,0,0,8,0,77,1,0
0,1,0,5,0,0,8,0,163,2,0
11,1,0,6,0,1,6,0,193,1,0
0,0,1,6,0,0,14,2,204,4,0
1,0,1,3,0,0,14,2,236,3,0
10,0,0,5,0,1,8,0,19,1,0
3,0,1,5,0,1,2,0,181,1,0
10,1,0,4,0,1,8,2,146,2,0
12,1,0,6,5,1,2,0,173,1,0
13,0,4,6,0,1,8,2,43,2,0
0,0,1,5,0,1,14,2,144,4,0
0,0,0,4,0,1,8,2,212,2,0
6,1,7,6,0,0,20,0,58,4,0
7,1,0,3,0,1,8,0,43,2,0
11,1,0,4,0,0,10,2,143,4,0
11,1,0,4,0,0,18,2,44,4,0
0,1,0,4,3,1,2,2,77,1,0
11,1,0,5,0,0,20,0,68,4,0
11,1,0,5,0,1,8,2,66,4,0
3,0,1,4,0,0,14,2,222,1,0
1,1,3,7,0,0,2,0,120,6,0
0,0,0,2,5,1,0,0,69,6,0
0,1,0,5,0,0,20,0,181,1,0
0,1,0,5,0,0,14,2,240,3,0
4,1,1,6,0,1,8,0,231,2,0
0,0,0,3,0,1,8,2,26,1,0
0,1,0,5,0,1,20,0,193,1,0
12,1,0,4,0,0,18,2,194,4,0
8,1,0,4,0,1,20,2,179,4,0
12,0,8,6,0,0,6,0,242,1,0
0,0,1,3,0,1,8,2,55,3,0
0,0,1,6,0,0,15,0,173,1,0
0,0,2,4,0,1,15,0,55,3,0
0,0,1,3,0,1,10,0,185,4,0
10,1,0,5,0,1,14,0,62,3,0
2,0,1,6,0,1,10,0,189,4,0
11,1,4,7,0,1,17,0,9,4,0
0,0,0,6,0,1,8,0,43,2,0
4,0,1,5,0,1,8,2,77,1,0
9,1,4,7,0,1,18,0,195,1,0
0,1,0,5,0,1,18,2,232,4,0
0,0,0,4,0,1,6,2,121,4,0
7,0,4,6,0,1,18,0,138,4,0
7,1,0,3,0,0,18,2,232,4,0
5,0,1,5,0,0,8,2,73,2,0
9,0,4,8,0,1,14,2,194,4,0
11,1,0,5,0,1,8,0,15,4,0
11,1,0,4,0,0,8,0,119,4,0
0,1,3,4,5,1,1,0,219,5,0
4,0,7,6,0,1,15,0,193,1,0
13,1,0,4,5,0,1,0,242,1,0
3,0,1,5,0,1,10,0,195,1,0
7,0,1,4,0,1,6,2,121,4,0
5,1,3,7,0,0,10,0,143,4,0
8,1,4,6,0,1,7,0,120,6,0
8,0,1,2,0,0,10,2,143,4,0
7,1,0,6,0,1,8,0,67,2,0
0,1,0,4,0,1,8,0,147,2,0
0,0,1,3,0,0,7,1,43,2,0
0,1,1,6,0,1,8,0,212,2,0
7,1,0,5,0,1,15,2,122,3,0
9,0,0,5,0,1,14,0,240,3,0
9,0,0,5,0,1,20,0,77,1,0
4,1,1,4,0,1,14,2,123,4,0
4,1,7,6,0,1,10,0,230,3,0
0,0,1,2,0,1,2,0,238,4,0
6,1,4,6,0,1,15,0,55,3,0
8,1,4,7,0,1,18,0,173,1,0
5,0,1,6,0,0,7,2,170,0,0
0,1,0,6,5,1,2,0,77,1,0
4,1,1,2,0,1,10,0,143,4,0
0,0,1,4,0,1,10,2,80,1,0
0,1,3,5,0,1,18,2,194,4,0
9,1,4,6,0,1,15,0,182,3,0
1,0,7,7,0,1,15,0,161,3,0
7,0,1,5,0,1,17,2,144,4,0
11,1,4,6,0,1,20,0,181,1,0
0,1,0,5,0,1,18,0,44,4,0
6,1,1,5,0,1,7,0,30,6,0
12,1,0,4,2,0,2,0,34,2,0
0,1,0,3,0,0,15,0,91,1,0
0,0,2,3,0,0,8,2,43,2,0
10,1,0,5,0,0,20,2,58,4,0
7,0,0,5,0,0,20,2,189,4,0
0,1,2,6,0,1,10,0,176,1,0
9,1,0,5,0,1,17,0,150,4,0
0,1,1,4,0,1,14,0,61,4,0
9,1,0,3,0,1,2,0,146,2,0
7,0,1,3,0,0,15,2,202,3,0
7,1,1,5,5,1,2,0,77,1,0
5,0,0,3,0,1,20,2,80,1,0
11,1,0,3,0,1,8,0,163,2,0
11,1,0,5,0,1,7,0,176,1,0
0,0,0,5,0,1,14,0,99,4,0
1,1,3,6,0,1,2,0,148,1,0
4,0,1,3,0,0,8,2,212,2,0
6,0,1,2,0,0,10,2,186,4,0
6,1,1,5,0,0,10,0,162,4,0
4,0,1,4,0,1,15,0,202,3,0
7,0,1,5,0,0,7,0,45,0,0
2,0,7,7,0,0,10,2,143,4,0
0,1,2,4,0,0,7,2,45,0,0
12,1,0,5,1,1,2,2,168,0,0
9,1,0,5,0,1,8,0,238,4,0
7,1,1,3,0,0,7,2,45,0,0
0,1,2,6,0,1,20,0,173,1,0
0,0,1,6,0,1,14,0,193,1,0
8,0,0,5,0,1,10,0,19,1,0
11,1,0,5,0,1,17,0,239,4,0
7,0,0,5,0,1,15,0,59,6,0
11,1,0,5,0,1,13,0,173,1,0
10,0,0,3,0,1,8,0,43,2,0
9,1,0,5,0,1,10,0,173,1,0
5,1,1,3,0,1,14,2,77,1,0
2,1,7,7,0,0,7,0,59,6,0
2,0,7,7,0,1,20,0,194,4,0
7,0,0,5,0,1,10,0,80,1,0
6,0,1,4,0,0,7,0,195,1,0
8,1,1,6,0,1,18,0,232,4,0
12,1,0,5,0,1,15,0,25,3,0
0,1,0,4,0,0,14,2,164,4,0
0,0,1,5,0,0,14,0,52,3,0
4,0,7,7,0,1,7,2,213,0,0
0,1,1,5,0,1,2,0,43,2,0
7,0,1,5,0,1,8,0,136,2,0
12,0,0,5,0,1,10,2,242,1,0
10,1,0,5,0,0,15,0,77,1,0
6,0,1,6,0,1,18,2,206,4,0
1,1,7,8,0,1,14,0,116,3,0
11,1,0,5,0,1,17,0,46,4,0
5,0,1,5,0,1,18,2,232,4,0
9,1,4,6,0,1,8,0,19,1,0
12,0,0,2,5,1,2,2,77,1,0
12,1,0,5,0,0,8,2,212,2,0
0,0,1,6,0,0,14,2,77,1,0
8,1,0,5,0,1,20,0,205,3,0
0,0,3,8,1,0,2,0,219,5,0
3,1,1,5,0,1,14,0,220,1,0
2,1,1,6,1,1,2,0,120,6,0
0,1,0,4,0,1,20,2,176,1,0
13,1,0,5,0,0,10,2,114,4,0
0,1,1,1,0,0,10,2,186,4,0
11,1,0,5,0,0,7,0,12,6,0
8,1,0,6,0,1,10,0,177,1,0
10,0,0,3,0,1,8,0,80,1,0
7,1,7,6,0,0,10,0,242,1,0
2,1,1,6,0,0,10,2,189,4,0
5,1,7,7,0,1,7,0,199,6,0
5,1,1,5,0,1,14,0,143,4,0
11,1,0,5,0,0,17,2,173,1,0
0,1,3,7,0,0,14,0,77,1,0
0,1,0,6,0,1,15,0,220,1,0
9,1,0,5,0,0,11,0,193,1,0
9,0,0,4,0,0,18,0,206,4,0
2,1,0,6,0,1,15,0,84,3,0
5,1,2,5,0,1,20,0,68,4,0
8,1,1,3,0,1,7,0,77,1,0
0,0,5,3,2,1,2,2,109,3,0
0,1,5,6,0,1,20,0,155,1,0
0,1,1,3,0,1,20,2,57,1,0
0,1,1,6,0,0,15,0,181,1,0
0,1,5,6,0,1,15,0,182,3,0
0,0,5,6,0,1,2,0,25,3,0
1,0,7,7,0,0,7,0,120,6,0
0,1,1,4,0,0,10,2,100,4,0
0,0,5,7,0,1,2,0,181,1,0
0,0,5,2,3,1,0,2,23,1,0
9,0,0,4,1,0,2,0,120,6,0
0,0,5,7,2,1,2,0,73,2,0
2,1,0,6,5,1,2,0,12,6,0
1,1,0,4,0,1,7,2,2,1,0
7,0,0,6,0,1,20,2,141,4,0
2,0,7,8,0,1,15,2,122,3,0
11,0,0,3,5,0,2,0,59,6,0
0,1,2,5,0,0,20,0,242,1,0
0,0,4,8,5,1,0,0,173,1,0
0,0,5,6,5,1,2,0,28,6,0
0,0,5,7,1,1,2,0,81,3,0
10,1,0,6,0,1,20,0,179,4,0
12,1,0,4,0,0,2,0,77,1,0
0,0,5,7,0,1,14,0,173,1,0
0,0,5,7,2,1,2,0,34,2,0
1,0,1,6,0,0,17,2,150,4,0
0,1,0,3,0,0,10,0,204,4,0
4,1,4,7,0,1,17,0,238,4,0
9,1,0,3,0,1,8,0,181,1,0
0,1,5,4,0,0,2,0,244,6,0
1,1,6,3,0,1,3,0,173,1,0
11,1,0,6,0,0,20,0,19,1,0
6,0,1,3,0,1,20,0,68,4,0
11,1,0,5,1,1,2,0,120,6,0
2,1,2,6,0,0,10,2,61,4,0
0,1,5,7,0,1,2,0,173,1,0
1,0,2,6,0,0,2,0,202,3,0
9,1,0,6,0,1,8,2,103,2,0
5,0,1,6,0,0,7,0,120,6,0
12,0,0,5,2,1,2,0,173,1,0
10,1,0,5,2,1,2,0,43,2,0
10,1,0,5,0,1,17,0,154,4,0
0,1,0,2,0,1,18,2,206,4,0
2,1,0,6,0,1,15,0,176,1,0
0,0,0,5,3,1,2,0,173,1,0
8,1,4,7,0,1,7,0,120,6,0
0,0,0,4,0,1,20,0,121,4,0
0,1,5,6,0,0,8,0,25,3,0
0,1,5,6,2,0,2,0,222,1,0
0,1,5,6,0,0,8,0,73,2,0
0,1,5,4,0,1,8,0,43,2,0
0,0,5,5,0,1,2,0,181,1,0
0,1,5,6,0,1,7,0,45,0,0
10,1,0,3,0,1,18,0,206,4,0
0,1,5,1,0,0,20,2,77,1,0
0,0,5,8,0,1,10,2,176,1,0
8,0,0,5,0,1,6,0,117,4,0
11,1,0,5,0,1,2,0,216,2,0
7,0,2,5,0,1,20,0,77,1,0
2,0,0,6,0,1,10,0,176,1,0
8,1,0,5,0,1,10,0,77,1,0
0,1,5,5,0,1,2,2,77,1,0
0,1,1,6,0,1,15,0,55,3,0
0,0,5,7,0,1,12,0,173,1,0
0,0,5,2,0,1,6,0,19,1,0
0,0,3,6,0,1,15,0,182,3,0
13,0,0,5,0,0,8,0,95,4,0
0,1,3,5,0,0,7,0,12,6,0
0,1,5,7,0,0,10,0,193,1,0
0,0,5,6,2,1,2,0,59,6,0
6,0,1,2,0,0,7,0,77,1,0
4,1,1,2,0,1,8,1,85,2,0
10,1,0,5,0,1,14,0,173,1,0
0,0,5,8,0,1,8,0,181,1,0
1,0,7,6,0,0,7,0,2,1,0
0,1,5,7,0,1,8,0,105,2,0
0,0,5,6,0,1,15,0,219,5,0
7,1,0,5,1,1,2,0,77,1,0
0,0,5,7,0,1,17,0,193,1,0
0,1,1,6,0,1,15,0,55,3,0
0,1,5,6,0,0,7,0,176,1,0
2,0,7,6,0,0,20,0,57,1,0
4,1,1,6,0,1,14,0,173,1,0
0,0,5,6,5,1,2,0,219,5,0
0,1,5,4,5,1,2,0,56,6,0
8,1,0,4,0,1,7,2,120,6,0
0,0,1,5,0,1,7,0,17,2,0
0,0,5,7,0,1,7,0,220,1,0
0,1,5,6,0,0,7,0,176,1,0
0,1,0,6,0,1,14,0,77,1,0
1,0,2,6,0,1,15,2,91,1,0
8,1,1,4,0,0,17,2,9,4,0
8,0,4,7,0,0,8,2,43,2,0
6,0,4,6,5,1,1,0,91,1,0
0,1,5,4,5,1,2,0,80,1,0
2,0,1,1,0,1,7,0,77,1,0
0,1,5,7,0,1,12,0,244,6,0
5,1,2,5,0,1,10,2,173,1,0
6,0,0,2,5,1,1,2,177,1,0
0,1,0,6,5,1,0,0,93,6,0
8,1,0,6,0,0,0,0,173,1,0
0,0,1,5,1,1,1,0,28,6,0
0,0,5,2,0,0,2,0,193,1,0
0,0,5,6,5,1,0,0,6,4,0
0,0,0,3,5,1,2,0,181,1,0
0,0,5,4,0,1,14,2,20,4,0
0,1,5,7,0,1,20,0,173,1,0
12,1,0,4,0,1,2,2,114,4,0
0,0,5,8,0,1,2,0,83,0,0
0,1,5,7,0,1,10,0,173,1,0
0,0,1,3,0,1,10,2,173,1,0
0,0,5,3,0,0,18,2,44,4,0
0,1,7,6,0,0,11,0,55,3,0
0,0,5,6,4,0,2,0,166,2,0
0,0,5,7,0,0,15,0,77,1,0
5,0,0,6,0,1,15,0,55,3,0
4,1,0,6,0,0,10,2,186,4,0
0,1,5,3,0,1,2,0,173,1,0
5,0,1,3,1,0,2,0,212,2,0
6,0,0,6,0,1,8,2,30,6,0
0,1,5,4,0,1,7,2,173,1,0
0,0,5,7,2,0,2,0,43,2,0
6,0,1,5,0,1,8,0,169,2,0
0,1,1,2,0,1,3,2,173,1,0
0,0,5,7,0,1,15,0,181,1,0
0,1,5,6,0,1,7,0,130,2,0
8,1,0,5,0,1,15,0,230,3,0
0,0,5,7,0,1,8,0,77,1,0
5,0,1,6,0,0,2,0,77,1,0
0,1,3,6,0,0,6,2,193,1,0
0,0,5,8,0,0,8,0,77,1,0
0,1,0,3,0,0,2,0,77,1,0
5,0,1,6,0,1,7,0,120,6,0
0,1,5,7,0,1,15,0,241,3,0
0,1,3,7,0,1,10,0,77,1,0
6,0,1,5,0,1,8,0,153,2,0
13,1,4,6,0,1,7,0,168,0,0
3,1,0,2,5,1,1,0,112,6,0
0,1,5,7,1,1,2,0,176,1,0
0,0,5,8,0,1,16,0,117,4,0
11,0,0,6,0,0,14,2,59,6,0
9,1,0,4,0,1,15,0,173,1,0
3,1,0,6,0,0,10,0,80,1,0
0,0,5,7,0,0,2,2,80,1,0
0,0,5,6,0,1,7,2,91,1,0
12,0,0,6,1,1,1,0,140,3,0
0,0,5,2,0,1,2,2,57,1,0
0,0,0,2,0,0,17,2,219,5,0
0,1,5,7,0,1,15,0,99,4,0
0,0,0,5,0,1,2,0,12,6,0
0,1,5,4,0,1,7,2,173,1,0
0,0,3,6,2,0,2,0,73,2,0
3,1,1,2,0,0,18,2,77,1,0
0,1,5,2,0,1,2,2,77,1,0
0,1,5,1,0,0,2,2,191,6,0
0,1,7,6,1,1,2,0,181,1,0
0,0,5,6,0,1,7,0,207,0,0
0,0,5,6,0,1,19,0,173,1,0
1,1,3,6,0,1,6,2,77,1,0
0,0,1,3,0,1,8,2,105,2,0
0,1,0,5,2,1,2,2,120,6,0
1,1,7,6,0,0,15,0,55,3,0
0,1,1,6,0,0,11,0,168,0,0
0,0,3,6,0,0,15,2,18,3,0
0,1,5,7,0,0,2,0,168,0,0
0,0,0,2,5,0,1,0,242,1,0
0,1,5,4,0,1,7,2,2,1,0
7,0,0,6,5,1,2,0,12,6,0
0,1,5,3,0,0,2,2,59,6,0
0,0,5,6,0,1,10,0,124,4,0
0,0,5,6,0,1,10,2,90,3,0
0,0,5,9,0,1,15,0,242,1,0
6,0,1,2,0,1,8,2,162,4,0
4,0,1,5,0,1,14,0,220,1,0
0,0,5,8,0,1,2,0,219,5,0
0,1,5,6,0,0,15,0,77,1,0
0,1,5,7,0,0,8,0,80,1,0
0,1,7,6,0,0,15,0,55,3,0
0,1,5,4,0,0,2,0,2,1,0
7,1,1,5,0,1,10,1,204,4,0
0,1,1,4,0,0,18,2,206,4,0
0,1,5,1,5,0,2,0,45,0,0
0,0,5,7,5,1,0,0,12,6,0
6,1,1,3,0,0,8,2,43,2,0
2,1,0,6,0,1,8,0,77,1,0
0,1,5,3,0,1,8,0,43,2,0
0,0,5,6,0,1,8,0,77,1,0
2,1,0,6,1,1,2,0,30,6,0
0,1,5,7,0,1,7,0,176,1,0
0,0,5,8,0,0,2,0,173,1,0
4,1,1,5,0,1,14,0,173,1,0
4,1,2,5,0,1,2,0,195,1,0
0,0,7,7,0,0,14,0,222,1,0
0,1,5,2,0,1,6,0,120,6,0
1,0,7,7,0,1,15,0,84,3,0
6,1,1,3,2,1,2,0,166,2,0
0,0,5,2,0,1,18,0,173,1,0
0,0,0,4,5,1,2,0,77,1,0
8,1,3,6,0,1,7,0,173,1,0
0,0,1,5,0,1,17,0,154,4,0
7,1,0,2,5,1,0,2,91,1,0
0,0,5,7,0,0,8,0,57,1,0
0,0,5,7,1,1,2,0,244,6,0
12,1,0,4,0,1,8,0,77,1,0
12,0,0,2,3,0,0,0,94,3,0
0,1,5,7,0,0,8,0,214,2,0
5,1,1,4,0,0,8,0,49,4,0
1,1,7,7,0,1,15,0,176,1,0
0,0,5,7,5,1,0,0,19,1,0
11,1,0,5,0,1,20,2,91,1,0
6,1,1,5,0,1,2,2,57,1,0
1,1,5,3,0,1,15,0,55,3,0
11,1,0,3,5,1,0,2,12,6,0
0,0,5,6,0,1,8,2,15,4,0
2,1,2,5,0,0,8,0,173,1,0
5,1,1,3,0,0,8,2,66,4,0
0,1,2,6,5,1,2,0,13,1,0
7,0,0,3,5,1,2,2,168,0,0
0,0,5,6,0,1,8,0,105,2,0
2,0,4,7,0,1,7,0,77,1,0
0,0,5,7,0,1,17,0,239,4,0
8,0,0,5,0,1,2,0,148,1,0
4,0,4,6,0,0,2,0,176,1,0
6,1,1,4,0,1,2,0,176,1,0
11,1,0,4,0,1,11,2,114,4,0
5,0,1,2,0,1,10,2,189,4,0
0,0,5,6,0,0,8,0,77,1,0
0,0,5,4,0,0,16,0,92,3,0
0,0,7,7,5,0,1,0,77,1,0
0,1,0,5,0,1,16,0,77,1,0
3,0,1,2,0,1,2,2,173,1,0
6,1,0,4,0,1,2,0,195,1,0
0,0,5,2,0,1,2,0,77,1,0
0,0,5,7,0,1,10,0,173,1,0
12,0,0,4,5,1,0,0,220,1,0
2,1,2,2,5,1,1,2,12,6,0
5,0,1,5,0,1,8,0,77,1,0
4,1,1,1,0,1,20,0,193,1,0
0,0,4,7,0,1,10,0,80,1,0
0,1,2,5,0,0,7,2,57,1,0
10,0,0,5,0,1,15,2,91,1,0
2,1,1,1,0,1,17,0,154,4,0
0,1,5,6,0,1,8,2,173,1,0
0,0,5,8,5,0,0,0,199,6,0
0,0,5,6,5,1,2,0,18,3,0
0,1,5,1,0,1,10,1,176,1,0
0,0,5,2,3,0,1,0,95,4,0
0,1,5,1,0,1,14,2,222,1,0
0,0,0,5,0,1,14,2,18,3,0
0,1,5,4,0,0,15,2,177,1,0
9,0,0,1,2,1,2,2,77,1,0
0,1,5,1,0,1,2,2,30,6,0
7,0,0,1,2,0,2,2,51,2,0
0,0,5,6,0,1,11,0,173,1,0
8,0,0,2,0,0,15,2,173,1,0
0,1,5,6,0,0,2,0,242,1,0
0,1,3,5,0,1,12,2,173,1,0
0,1,1,1,0,0,14,0,141,4,0
0,1,5,6,0,1,15,0,30,6,0
5,0,1,1,0,1,14,2,22,3,0
0,1,1,2,0,1,10,2,193,1,0
0,1,0,2,0,1,2,2,80,1,0
0,0,1,4,0,0,7,0,245,0,0
2,1,1,5,0,1,10,2,204,4,0
10,0,0,1,0,0,17,2,222,1,0
8,0,1,3,1,0,2,2,119,4,0
0,0,5,7,5,1,2,0,77,1,0
0,0,5,7,0,1,7,0,176,1,0
0,0,5,8,0,0,6,2,176,1,0
4,0,1,3,0,0,2,2,164,4,0
0,1,5,9,5,1,0,0,242,1,0
8,1,0,1,0,1,8,2,55,3,0
2,0,1,6,0,1,7,0,224,3,0
0,0,5,6,5,1,2,0,57,1,0
7,0,1,1,2,1,2,0,173,1,0
5,1,0,6,0,0,8,0,176,1,0
0,1,5,6,0,0,15,2,55,3,0
1,1,7,7,0,1,15,0,77,1,0
11,0,0,6,1,0,2,0,59,6,0
5,1,1,6,0,0,15,0,242,1,0
12,0,0,1,5,1,1,0,181,1,0
0,0,5,7,0,1,2,0,59,6,0
0,0,5,1,2,1,5,0,77,1,0
9,0,0,1,0,1,10,2,173,1,0
2,1,4,6,0,1,14,0,164,4,0
10,0,0,1,0,0,10,2,242,1,0
7,0,0,1,1,0,2,2,18,3,0
9,1,1,5,0,1,8,0,34,2,0
6,1,1,2,0,1,8,2,23,1,0
0,0,5,1,2,1,2,2,43,2,0
0,0,5,3,0,1,7,2,173,1,0
3,1,1,1,0,1,18,2,59,6,0
0,1,5,8,0,0,2,0,59,6,0
7,0,1,1,0,0,2,2,13,1,0
2,0,2,5,0,1,10,0,13,1,0
0,1,5,7,0,0,20,0,181,1,0
0,1,5,4,0,1,11,0,173,1,0
0,0,5,7,2,1,2,0,77,1,0
0,1,1,4,0,0,0,2,242,1,0
3,1,2,3,0,0,14,0,173,1,0
1,1,7,7,0,0,8,0,77,1,0
9,1,0,4,0,1,8,0,85,2,0
0,0,5,8,0,0,10,0,77,1,0
0,1,5,6,0,1,2,0,166,2,0
11,1,0,5,0,0,14,0,240,3,0
0,0,5,1,1,1,2,2,77,1,0
0,0,5,6,0,1,2,2,44,4,0
0,0,5,2,0,0,8,0,77,1,0
0,0,5,7,0,0,14,0,114,4,0
5,1,1,6,0,0,10,0,173,1,0
0,1,5,7,0,0,20,0,77,1,0
7,0,0,2,0,1,2,2,173,1,0
3,0,1,4,0,1,7,0,59,6,0
0,1,5,7,0,1,10,0,164,4,0
0,1,5,7,0,0,15,0,242,1,0
12,1,4,6,4,0,1,0,158,6,0
0,1,5,7,0,1,15,0,173,1,0
0,1,0,4,0,1,8,0,19,1,0
5,1,1,5,0,0,8,0,19,1,0
4,0,1,3,0,1,15,0,25,3,0
0,1,5,3,0,0,10,2,242,1,0
0,1,5,3,5,0,2,0,173,1,0
9,1,0,5,5,1,0,0,197,6,0
6,1,1,5,0,1,10,0,164,4,0
5,1,1,4,0,1,10,2,238,4,0
0,1,5,3,1,0,2,2,77,1,0
0,1,5,6,0,1,18,0,173,1,0
0,1,1,5,0,1,8,0,43,2,0
5,0,0,1,0,1,15,2,173,1,0
0,1,1,5,0,1,7,2,12,6,0
0,1,5,4,1,0,2,0,77,1,0
11,1,0,5,0,1,20,0,173,1,0
0,0,5,6,0,1,2,0,93,6,0
0,1,5,7,0,1,2,0,176,1,0
12,1,0,4,0,1,15,0,101,3,0
7,0,1,3,0,1,8,2,43,2,0
0,1,0,6,0,0,18,2,173,1,0
6,1,0,6,5,0,1,0,168,0,0
0,0,5,3,0,1,2,2,77,1,0
9,0,0,5,5,0,2,2,181,1,0
0,1,5,6,0,0,2,0,2,1,0
0,1,5,3,0,0,15,0,77,1,0
0,1,7,6,0,1,2,0,173,1,0
0,0,5,2,2,1,2,2,166,2,0
0,0,5,7,0,1,15,0,113,3,0
8,0,0,1,0,1,2,2,173,1,0
1,1,3,7,0,1,2,0,173,1,0
0,1,5,4,0,1,7,2,213,0,0
0,1,5,6,1,1,2,0,244,6,0
9,1,0,5,2,1,2,0,173,1,0
0,0,0,5,1,0,2,0,173,1,0
2,1,0,6,0,0,10,2,80,1,0
4,0,0,2,0,1,18,0,19,1,0
0,1,5,2,0,0,10,2,181,1,0
9,0,0,2,5,1,2,0,56,6,0
9,1,0,3,3,1,0,0,12,6,0
0,0,1,6,0,0,10,0,176,1,0
0,1,5,7,0,0,6,0,193,1,0
0,0,5,6,0,0,2,0,168,0,0
0,1,5,3,0,1,14,1,164,4,0
0,0,5,8,5,1,1,0,242,1,0
6,1,2,3,0,0,8,0,43,2,0
4,1,1,5,0,1,15,2,242,1,0
0,0,5,8,5,1,1,0,173,1,0
4,1,1,4,0,1,10,0,242,1,0
0,1,5,6,0,1,10,0,176,1,0
0,0,5,3,0,1,2,2,176,1,0
0,1,4,6,0,1,17,0,9,4,0
12,0,0,2,5,1,1,0,164,4,0
0,1,5,6,0,0,20,0,77,1,0
0,1,5,3,5,1,2,0,176,1,0
0,0,5,8,5,0,0,0,91,1,0
4,0,1,4,1,1,1,0,60,3,0
7,1,1,3,5,1,1,2,243,6,0
0,1,5,6,0,1,20,0,57,1,0
5,0,1,2,5,1,1,2,182,3,0
0,0,5,9,5,1,2,0,197,6,0
0,0,5,4,5,1,2,0,57,1,0
0,0,5,7,0,1,16,0,58,4,0
0,0,5,2,0,0,10,2,164,4,0
4,1,1,2,2,1,2,0,77,1,0
3,1,2,3,0,1,2,2,77,1,0
2,0,2,3,0,1,18,2,242,1,0
8,0,1,5,0,0,10,2,61,4,0
6,0,1,5,0,1,8,0,163,2,0
8,1,1,5,0,0,10,2,143,4,0
0,1,1,2,0,1,2,2,93,6,0
6,1,1,3,0,1,10,0,173,1,0
6,0,4,7,0,0,10,2,57,1,0
4,1,2,3,0,1,15,2,184,3,0
4,0,1,2,0,1,10,2,143,4,0
2,0,0,2,1,1,0,0,93,6,0
0,1,0,5,4,1,0,0,93,6,0
12,1,0,6,0,1,2,0,168,0,0
5,0,1,2,0,0,7,0,17,2,0
